video_id,site,frame_id,pred_count,true_count
video_15,Pescador,18421,1,0
video_15,Pescador,18601,1,1
video_15,Pescador,18631,1,1
video_15,Pescador,18661,1,1
video_15,Pescador,18691,1,1
video_15,Pescador,18721,1,0
video_15,Pescador,18751,1,0
video_15,Pescador,18991,0,1
video_15,Pescador,19021,1,1
video_15,Pescador,19051,1,0
video_15,Pescador,19291,0,1
video_15,Pescador,19321,1,1
video_15,Pescador,19351,1,1
video_15,Pescador,19381,1,2
video_15,Pescador,19411,0,1
video_15,Pescador,19441,1,1
video_15,Pescador,19471,1,0
video_15,Pescador,19621,0,1
video_15,Pescador,20611,1,0
video_15,Pescador,20641,1,0
video_15,Pescador,20791,0,1
video_15,Pescador,20821,0,1
video_15,Pescador,20851,0,1
video_15,Pescador,20881,0,1
video_15,Pescador,21271,1,0
video_15,Pescador,21331,1,0
video_15,Pescador,21361,1,0
video_15,Pescador,21391,1,1
video_15,Pescador,21421,1,1
video_15,Pescador,21451,1,0
video_15,Pescador,21481,1,0
video_15,Pescador,21541,0,1
video_15,Pescador,21571,0,1
video_15,Pescador,23041,1,0
video_15,Pescador,23071,1,0
video_15,Pescador,23101,1,0
video_15,Pescador,24211,1,0
video_15,Pescador,24241,1,0
video_15,Pescador,24301,1,0
video_15,Pescador,24331,1,0
video_15,Pescador,26071,1,0
video_15,Pescador,29731,1,0
video_15,Pescador,29761,1,0
video_15,Pescador,29791,1,0
video_15,Pescador,29821,1,0
video_15,Pescador,29851,1,0
video_15,Pescador,29971,1,0
video_15,Pescador,30001,1,1
video_15,Pescador,30031,0,1
video_15,Pescador,30061,0,1
video_15,Pescador,30091,0,1
video_15,Pescador,30601,1,1
video_15,Pescador,30631,1,1
video_15,Pescador,30661,1,1
video_15,Pescador,30691,1,1
video_15,Pescador,30721,1,1
video_15,Pescador,30751,1,1
video_15,Pescador,30781,1,0
video_15,Pescador,30811,1,0
video_15,Pescador,32221,0,1
video_15,Pescador,32251,0,1
video_15,Pescador,32281,1,0
video_15,Pescador,32311,1,0
video_15,Pescador,32581,1,0
video_15,Pescador,32611,1,1
video_15,Pescador,32641,1,1
video_15,Pescador,32671,1,0
video_15,Pescador,32791,0,1
video_15,Pescador,32821,1,1
video_15,Pescador,32851,1,0
video_15,Pescador,36751,1,0
video_15,Pescador,36781,1,0
video_15,Pescador,36811,1,0
video_15,Pescador,36931,0,1
video_15,Pescador,36961,1,1
video_15,Pescador,36991,1,1
video_15,Pescador,37021,1,1
video_15,Pescador,37051,1,1
video_15,Pescador,37081,1,0
video_15,Pescador,38971,0,1
video_15,Pescador,39151,0,1
video_15,Pescador,39181,0,1
video_15,Pescador,39211,0,1
video_15,Pescador,39241,0,1
video_15,Pescador,39271,0,1
video_15,Pescador,39301,0,1
video_15,Pescador,39331,0,1
video_15,Pescador,39361,0,1
video_15,Pescador,39391,0,1
video_15,Pescador,39601,0,1
video_15,Pescador,39631,0,1
video_15,Pescador,39661,0,1
video_15,Pescador,39691,1,1
video_15,Pescador,39721,1,1
video_15,Pescador,39751,1,1
video_15,Pescador,39781,1,1
video_15,Pescador,39811,1,1
video_15,Pescador,39841,1,0
video_15,Pescador,39871,1,0
video_15,Pescador,40171,0,1
video_15,Pescador,40201,1,1
video_15,Pescador,40231,1,1
video_15,Pescador,40261,1,1
video_15,Pescador,40291,1,1
video_15,Pescador,40321,1,1
video_15,Pescador,40471,0,1
video_15,Pescador,40621,1,1
video_15,Pescador,40651,1,1
video_15,Pescador,40681,0,1
video_15,Pescador,40711,0,1
video_15,Pescador,40741,0,1
video_15,Pescador,40981,1,0
video_15,Pescador,41011,1,2
video_15,Pescador,41041,1,2
video_15,Pescador,41071,1,1
video_15,Pescador,41131,1,1
video_15,Pescador,41161,1,1
video_15,Pescador,41191,1,1
video_15,Pescador,41221,1,2
video_15,Pescador,41251,2,1
video_15,Pescador,41281,1,1
video_15,Pescador,41311,0,1
video_15,Pescador,41341,0,1
video_15,Pescador,41371,0,1
video_15,Pescador,41401,0,1
video_15,Pescador,41431,0,1
video_15,Pescador,41461,0,1
video_15,Pescador,41521,0,1
video_15,Pescador,41551,0,1
video_15,Pescador,41581,1,2
video_15,Pescador,41611,0,2
video_15,Pescador,41641,0,3
video_15,Pescador,41671,1,2
video_15,Pescador,41701,1,2
video_15,Pescador,41731,1,1
video_15,Pescador,41761,1,1
video_15,Pescador,41791,1,1
video_15,Pescador,41821,1,1
video_15,Pescador,41851,1,1
video_15,Pescador,41881,1,1
video_15,Pescador,41911,1,1
video_15,Pescador,41941,1,1
video_15,Pescador,41971,1,1
video_15,Pescador,42001,1,1
video_15,Pescador,42031,1,1
video_15,Pescador,42061,1,1
video_15,Pescador,42091,1,1
video_15,Pescador,42121,1,1
video_15,Pescador,42151,1,1
video_15,Pescador,42181,1,1
video_15,Pescador,42211,0,1
video_15,Pescador,42241,0,1
video_15,Pescador,42271,0,1
video_15,Pescador,42301,0,1
video_15,Pescador,42331,1,1
video_15,Pescador,42361,1,1
video_15,Pescador,42391,1,1
video_24,quemado,61,0,1
video_24,quemado,91,0,1
video_24,quemado,121,1,1
video_24,quemado,151,1,1
video_24,quemado,181,1,1
video_24,quemado,211,1,1
video_24,quemado,241,1,1
video_24,quemado,271,0,1
video_24,quemado,601,0,1
video_24,quemado,631,0,1
video_24,quemado,661,0,1
video_24,quemado,691,1,1
video_24,quemado,721,1,1
video_24,quemado,751,1,1
video_24,quemado,781,1,1
video_24,quemado,811,1,1
video_24,quemado,841,1,1
video_24,quemado,871,1,1
video_24,quemado,901,1,1
video_24,quemado,931,1,1
video_24,quemado,961,1,1
video_24,quemado,991,1,1
video_24,quemado,1021,1,1
video_24,quemado,1171,0,1
video_24,quemado,1201,0,1
video_24,quemado,1231,0,1
video_24,quemado,1261,0,1
video_24,quemado,1591,0,1
video_24,quemado,1621,1,1
video_24,quemado,1651,1,1
video_24,quemado,1681,1,1
video_24,quemado,1711,1,0
video_24,quemado,1801,1,0
video_24,quemado,1831,1,0
video_24,quemado,1861,1,0
video_24,quemado,1891,1,0
video_24,quemado,1921,1,0
video_24,quemado,2011,1,1
video_24,quemado,2041,1,1
video_24,quemado,2071,1,1
video_24,quemado,2101,0,1
video_24,quemado,2131,0,1
video_24,quemado,2161,0,1
video_24,quemado,2191,0,1
video_24,quemado,2221,1,1
video_24,quemado,2251,0,1
video_24,quemado,2281,0,1
video_24,quemado,2311,1,1
video_24,quemado,2341,1,1
video_24,quemado,2371,1,1
video_24,quemado,2401,1,1
video_24,quemado,2431,1,1
video_24,quemado,2461,1,1
video_24,quemado,2491,1,1
video_24,quemado,2521,1,1
video_24,quemado,2551,1,1
video_24,quemado,2581,1,1
video_24,quemado,2611,1,1
video_24,quemado,2641,1,0
video_28,quemado,91,1,1
video_28,quemado,121,1,1
video_28,quemado,151,1,1
video_28,quemado,181,1,1
video_28,quemado,211,1,1
video_28,quemado,241,1,1
video_28,quemado,271,1,1
video_28,quemado,301,1,1
video_28,quemado,331,1,1
video_28,quemado,361,1,0
video_28,quemado,1171,0,1
video_28,quemado,1201,0,1
video_28,quemado,1231,1,1
video_28,quemado,1261,1,1
video_28,quemado,1291,1,1
video_28,quemado,1321,1,1
video_28,quemado,1351,1,1
video_28,quemado,1381,1,1
video_28,quemado,1411,1,1
video_28,quemado,1441,1,1
video_28,quemado,1471,1,1
video_28,quemado,1501,1,1
video_28,quemado,1531,1,1
video_28,quemado,1561,1,0
video_28,quemado,2461,0,1
video_28,quemado,2491,0,1
video_28,quemado,2521,1,1
video_28,quemado,2551,1,1
video_28,quemado,2581,1,1
video_28,quemado,2611,1,1
video_28,quemado,2641,1,1
video_28,quemado,2671,1,1
video_28,quemado,2701,1,1
video_28,quemado,2731,1,1
video_28,quemado,2941,1,0
video_28,quemado,2971,1,0
video_28,quemado,3001,1,0
video_28,quemado,3031,1,1
video_28,quemado,3061,1,1
video_28,quemado,3091,1,1
video_28,quemado,3121,1,1
video_28,quemado,3151,1,1
video_28,quemado,3181,1,0
video_28,quemado,3361,0,1
video_28,quemado,3391,0,1
video_28,quemado,3421,0,1
video_28,quemado,3451,1,1
video_28,quemado,3481,1,1
video_28,quemado,3511,1,1
video_28,quemado,3541,1,1
video_28,quemado,3571,1,1
video_28,quemado,3601,1,1
video_28,quemado,3631,1,0
video_28,quemado,3661,1,0
video_30,rincon,1,0,1
video_30,rincon,31,1,1
video_30,rincon,61,0,1
video_30,rincon,91,0,1
video_30,rincon,121,1,1
video_30,rincon,151,1,1
video_30,rincon,181,0,1
video_30,rincon,271,0,1
video_30,rincon,301,1,1
video_30,rincon,331,1,1
video_30,rincon,361,1,0
video_30,rincon,541,0,1
video_30,rincon,571,1,1
video_30,rincon,601,1,1
video_30,rincon,631,1,1
video_30,rincon,661,0,1
video_30,rincon,691,0,1
video_30,rincon,841,0,1
video_30,rincon,871,1,1
video_30,rincon,901,1,1
video_30,rincon,931,1,1
video_30,rincon,1111,1,1
video_30,rincon,1141,1,1
video_30,rincon,1171,1,0
video_32,rincon,31,0,1
video_32,rincon,61,0,1
video_32,rincon,91,0,1
video_32,rincon,121,1,1
video_32,rincon,151,1,1
video_32,rincon,181,1,1
video_32,rincon,211,1,1
video_32,rincon,241,1,1
video_32,rincon,571,0,1
video_32,rincon,601,1,1
video_32,rincon,631,1,1
video_32,rincon,661,1,0
video_32,rincon,691,1,0
video_39,Pescador,61,0,1
video_39,Pescador,76,0,1
video_39,Pescador,91,0,1
video_39,Pescador,106,0,1
video_39,Pescador,121,0,1
video_39,Pescador,136,0,1
video_39,Pescador,151,0,1
video_39,Pescador,166,0,1
video_39,Pescador,181,0,1
video_39,Pescador,196,0,1
video_39,Pescador,211,0,1
video_39,Pescador,226,0,1
video_39,Pescador,241,0,1
video_39,Pescador,256,0,1
video_39,Pescador,271,0,1
video_39,Pescador,391,0,1
video_39,Pescador,406,0,1
video_39,Pescador,421,0,1
video_39,Pescador,436,0,1
video_39,Pescador,451,0,1
video_39,Pescador,466,0,1
video_39,Pescador,481,1,1
video_39,Pescador,496,1,1
video_39,Pescador,511,1,1
video_39,Pescador,526,0,1
video_39,Pescador,541,0,1
video_39,Pescador,556,0,1
video_39,Pescador,571,0,1
video_40,Pescador,76,0,1
video_40,Pescador,91,0,1
video_40,Pescador,106,1,1
video_40,Pescador,121,1,1
video_40,Pescador,136,0,1
video_40,Pescador,151,0,1
video_40,Pescador,166,0,1
video_40,Pescador,181,0,1
video_40,Pescador,196,0,1
video_40,Pescador,211,0,1
video_40,Pescador,226,0,1
video_40,Pescador,241,0,1
video_40,Pescador,256,0,1
video_40,Pescador,271,0,1
video_40,Pescador,286,0,1
video_40,Pescador,301,0,1
video_40,Pescador,316,0,1
video_40,Pescador,331,0,1
video_40,Pescador,346,0,1
video_40,Pescador,361,0,1
video_40,Pescador,376,0,1
video_40,Pescador,391,0,1
video_40,Pescador,406,0,1
video_40,Pescador,421,0,1
video_40,Pescador,436,0,1
video_46,Soldado,61,0,1
video_46,Soldado,121,0,1
video_46,Soldado,181,0,1
video_46,Soldado,241,0,1
video_46,Soldado,301,1,1
video_46,Soldado,361,1,1
video_46,Soldado,421,0,1
video_46,Soldado,481,0,1
video_46,Soldado,541,0,1
video_46,Soldado,601,0,1
video_46,Soldado,661,0,1
video_46,Soldado,721,0,1
video_46,Soldado,781,0,1
video_46,Soldado,841,0,1
video_46,Soldado,901,0,1
video_46,Soldado,961,0,1
video_46,Soldado,1021,0,1
video_46,Soldado,1081,0,1
video_46,Soldado,1141,0,1
video_46,Soldado,1201,0,1
video_46,Soldado,1261,0,1
video_46,Soldado,1321,0,1
video_46,Soldado,1381,0,1
video_46,Soldado,1441,0,1
video_46,Soldado,1501,0,1
video_46,Soldado,1561,0,1
video_46,Soldado,1621,0,1
video_46,Soldado,1681,0,1
video_46,Soldado,1741,0,1
video_46,Soldado,1801,0,1
video_46,Soldado,1861,0,1
video_46,Soldado,1921,0,1
video_46,Soldado,1981,0,1
video_46,Soldado,2041,0,1
video_46,Soldado,2101,0,1
video_46,Soldado,2161,0,1
video_46,Soldado,2221,0,1
video_46,Soldado,2281,0,1
video_46,Soldado,2341,0,1
video_46,Soldado,2401,0,1
video_46,Soldado,2461,0,1
video_46,Soldado,2521,0,1
video_46,Soldado,2581,0,1
video_46,Soldado,2641,0,1
video_46,Soldado,2701,0,1
video_46,Soldado,2761,0,1
video_46,Soldado,2821,0,1
video_46,Soldado,2881,0,1
video_46,Soldado,2941,0,1
video_46,Soldado,3001,0,1
video_46,Soldado,3061,0,1
video_46,Soldado,3121,0,1
video_46,Soldado,3181,0,1
video_46,Soldado,3241,0,1
video_46,Soldado,3301,0,1
video_46,Soldado,3361,0,1
video_46,Soldado,3421,0,1
video_46,Soldado,3481,0,1
video_46,Soldado,3541,0,1
video_46,Soldado,3601,0,1
video_46,Soldado,3661,0,1
video_46,Soldado,3721,0,1
video_46,Soldado,3781,0,1
video_46,Soldado,3841,0,1
video_46,Soldado,3901,0,1
video_46,Soldado,3961,0,1
video_46,Soldado,4021,0,1
video_46,Soldado,4081,0,1
video_46,Soldado,4141,0,1
video_46,Soldado,4201,0,1
video_46,Soldado,4261,0,1
video_46,Soldado,4321,0,1
video_46,Soldado,4381,0,1
video_46,Soldado,4441,0,1
video_46,Soldado,4501,0,1
video_46,Soldado,4561,0,1
video_46,Soldado,4621,0,1
video_46,Soldado,4681,0,1
video_46,Soldado,4741,0,1
video_46,Soldado,4801,0,1
video_46,Soldado,4861,0,1
video_46,Soldado,4921,0,1
video_46,Soldado,4981,0,1
video_46,Soldado,5041,0,1
video_46,Soldado,5101,0,1
video_46,Soldado,5161,0,1
video_46,Soldado,5221,0,1
video_46,Soldado,5281,0,1
video_46,Soldado,5341,0,1
video_46,Soldado,5401,0,1
video_46,Soldado,5461,0,1
video_46,Soldado,5521,0,1
video_46,Soldado,5581,0,1
video_46,Soldado,5641,0,1
video_46,Soldado,5701,0,1
video_46,Soldado,5761,0,1
video_46,Soldado,5821,0,1
video_46,Soldado,5881,0,1
video_46,Soldado,5941,0,1
video_46,Soldado,6001,0,1
video_46,Soldado,6061,0,1
video_46,Soldado,6121,0,1
video_46,Soldado,6181,0,1
video_46,Soldado,6241,0,1
video_46,Soldado,6301,0,1
video_46,Soldado,6361,0,1
video_46,Soldado,6421,0,1
video_46,Soldado,6481,0,1
video_46,Soldado,6541,0,1
video_46,Soldado,6601,0,1
video_46,Soldado,6661,0,1
video_46,Soldado,6721,0,1
video_46,Soldado,6781,0,1
video_46,Soldado,6841,0,1
video_46,Soldado,6901,0,1
video_46,Soldado,6961,0,1
video_46,Soldado,7021,0,1
video_46,Soldado,7081,0,1
video_46,Soldado,7141,0,1
video_46,Soldado,7201,0,1
video_46,Soldado,7261,0,1
video_46,Soldado,7321,0,1
video_46,Soldado,7381,0,1
video_46,Soldado,7441,0,1
video_46,Soldado,7501,0,1
video_46,Soldado,7561,0,1
video_46,Soldado,7621,0,1
video_46,Soldado,7681,0,1
video_46,Soldado,7741,0,1
video_46,Soldado,7801,0,1
video_46,Soldado,7861,0,1
video_46,Soldado,7921,0,1
video_46,Soldado,7981,0,1
video_46,Soldado,8041,0,1
video_46,Soldado,8101,0,1
video_46,Soldado,8161,0,1
video_46,Soldado,8221,0,1
video_46,Soldado,8281,0,1
video_46,Soldado,8341,0,1
video_46,Soldado,8401,0,1
video_46,Soldado,8461,0,1
video_46,Soldado,8521,0,1
video_46,Soldado,8581,0,1
video_46,Soldado,8641,0,1
video_46,Soldado,8881,0,1
video_46,Soldado,8941,0,1
video_46,Soldado,9001,0,1
video_46,Soldado,9061,0,1
video_46,Soldado,9121,0,1
video_46,Soldado,9181,0,1
video_46,Soldado,9241,0,1
video_46,Soldado,9301,0,1
video_46,Soldado,9361,0,1
video_46,Soldado,9421,0,1
video_46,Soldado,9481,0,1
video_46,Soldado,9541,0,1
video_46,Soldado,9601,0,1
video_46,Soldado,9661,0,1
video_46,Soldado,9961,0,1
video_46,Soldado,10021,0,1
video_46,Soldado,10081,0,1
video_46,Soldado,10141,0,1
video_46,Soldado,10201,0,1
video_46,Soldado,10261,1,1
video_46,Soldado,10321,1,1
video_46,Soldado,10381,1,1
video_46,Soldado,10441,1,1
video_46,Soldado,10501,1,1
video_46,Soldado,10561,0,1
video_46,Soldado,10621,0,1
video_46,Soldado,10681,0,1
video_46,Soldado,10741,0,1
video_46,Soldado,10801,0,1
video_46,Soldado,10861,0,1
video_46,Soldado,10921,0,1
video_46,Soldado,10981,0,1
video_46,Soldado,11041,0,1
video_46,Soldado,11101,0,1
video_46,Soldado,11161,0,1
video_46,Soldado,11221,0,1
video_46,Soldado,11281,0,1
video_46,Soldado,11341,0,1
video_46,Soldado,11401,0,1
video_46,Soldado,11461,0,1
video_46,Soldado,11521,0,1
video_46,Soldado,11581,0,1
video_46,Soldado,11641,0,1
video_46,Soldado,11701,0,1
video_48,quemado,361,0,1
video_48,quemado,421,0,1
video_48,quemado,481,0,1
video_48,quemado,541,0,1
video_48,quemado,601,0,1
video_48,quemado,661,0,1
video_48,quemado,721,0,1
video_48,quemado,781,0,1
video_48,quemado,841,0,1
video_48,quemado,901,0,1
video_48,quemado,961,0,1
video_48,quemado,1021,0,1
video_48,quemado,1081,0,1
video_48,quemado,1141,0,1
video_48,quemado,1201,0,1
video_48,quemado,1261,0,1
video_48,quemado,1321,0,1
video_48,quemado,1381,0,1
video_48,quemado,1441,0,1
video_48,quemado,1501,0,1
video_48,quemado,1561,0,1
video_48,quemado,1621,0,1
video_48,quemado,1681,0,1
video_48,quemado,1741,0,1
video_48,quemado,1801,0,1
video_48,quemado,1861,0,1
video_48,quemado,1921,0,1
video_48,quemado,1981,0,1
video_48,quemado,2041,0,1
video_48,quemado,2101,0,1
video_48,quemado,2161,0,1
video_48,quemado,2221,0,1
video_48,quemado,2281,0,1
video_48,quemado,2341,0,1
video_48,quemado,2401,0,1
video_48,quemado,2461,0,1
video_48,quemado,2521,0,1
video_48,quemado,2581,0,1
video_48,quemado,2641,0,1
video_48,quemado,2701,0,1
video_48,quemado,2761,0,1
video_48,quemado,2821,0,1
video_48,quemado,2881,0,1
video_48,quemado,2941,0,1
video_48,quemado,3001,0,1
video_48,quemado,3061,0,1
video_48,quemado,3121,0,1
video_48,quemado,3181,0,1
video_48,quemado,3241,0,1
video_48,quemado,3301,0,1
video_48,quemado,3361,0,1
video_48,quemado,3421,0,1
video_48,quemado,3481,0,1
video_48,quemado,3541,0,1
video_48,quemado,3601,0,1
video_48,quemado,3661,0,1
video_48,quemado,3721,0,1
video_48,quemado,3781,0,1
video_48,quemado,3841,0,1
video_48,quemado,3901,0,1
video_48,quemado,3961,0,1
video_48,quemado,4021,0,1
video_48,quemado,4081,0,2
video_48,quemado,4141,0,1
video_48,quemado,4201,0,1
video_48,quemado,4261,0,1
video_48,quemado,4321,0,1
video_48,quemado,4381,0,1
video_48,quemado,4441,0,1
video_48,quemado,4501,0,1
video_48,quemado,4561,0,1
video_48,quemado,4621,0,1
video_48,quemado,4681,0,1
video_48,quemado,4741,0,1
video_48,quemado,4801,0,1
video_48,quemado,4861,0,1
video_48,quemado,4921,0,2
video_48,quemado,4981,0,2
video_48,quemado,5041,0,2
video_48,quemado,5101,0,2
video_48,quemado,5161,0,2
video_48,quemado,5221,0,2
video_48,quemado,5281,0,2
video_48,quemado,5341,0,2
video_48,quemado,5401,0,2
video_48,quemado,5461,0,1
video_48,quemado,5521,0,1
video_48,quemado,5581,0,1
video_48,quemado,5641,0,1
video_48,quemado,5701,0,1
video_48,quemado,5761,0,1
video_48,quemado,5821,0,1
video_48,quemado,5881,0,1
video_48,quemado,5941,0,1
video_48,quemado,6001,0,1
video_48,quemado,6061,0,1
video_48,quemado,6121,0,1
video_48,quemado,6181,0,1
video_48,quemado,6241,0,1
video_48,quemado,6301,0,1
video_48,quemado,6361,0,2
video_48,quemado,6421,0,2
video_48,quemado,6481,0,2
video_48,quemado,6541,0,2
video_48,quemado,6601,0,2
video_48,quemado,6661,0,2
video_48,quemado,6721,0,2
video_48,quemado,6781,0,2
video_48,quemado,6841,0,2
video_48,quemado,6901,0,2
video_48,quemado,6961,0,2
video_48,quemado,7021,0,2
video_48,quemado,7081,0,2
video_48,quemado,7141,0,2
video_48,quemado,7201,0,2
video_48,quemado,7261,0,2
video_48,quemado,7321,0,2
video_48,quemado,7381,0,3
video_48,quemado,7441,0,3
video_48,quemado,7501,0,3
video_48,quemado,7561,0,3
video_48,quemado,7621,0,1
video_48,quemado,7681,0,1
video_48,quemado,7741,0,1
video_48,quemado,7801,0,1
video_48,quemado,7861,0,1
video_48,quemado,7921,0,1
video_48,quemado,7981,0,1
video_48,quemado,8041,0,1
video_48,quemado,8101,0,1
video_48,quemado,8161,0,1
video_48,quemado,8221,0,1
video_48,quemado,8281,0,1
video_48,quemado,8341,0,1
video_48,quemado,8401,0,1
video_48,quemado,8461,0,1
video_48,quemado,8521,0,1
video_48,quemado,8581,0,1
video_48,quemado,8641,0,1
video_48,quemado,8701,0,1
video_48,quemado,8761,0,1
video_48,quemado,8821,0,1
video_48,quemado,8881,0,1
video_54,pescador,221,0,1
video_54,pescador,241,0,1
video_54,pescador,261,0,1
video_54,pescador,281,0,1
video_54,pescador,301,0,1
video_54,pescador,321,0,1
video_54,pescador,341,0,1
video_54,pescador,361,0,1
video_54,pescador,381,0,1
video_54,pescador,401,0,1
video_54,pescador,421,0,1
video_54,pescador,441,0,1
video_54,pescador,461,0,1
video_54,pescador,481,0,1
video_54,pescador,501,0,1
video_54,pescador,521,0,1
video_54,pescador,541,0,1
video_54,pescador,561,0,1
video_54,pescador,581,0,1
video_54,pescador,601,0,1
video_54,pescador,621,0,1
video_54,pescador,641,0,1
video_54,pescador,661,0,1
video_54,pescador,681,0,1
video_54,pescador,701,0,1
video_54,pescador,721,0,1
video_54,pescador,741,0,1
video_54,pescador,761,0,1
video_54,pescador,781,0,1
video_54,pescador,801,0,1
video_54,pescador,821,0,1
video_54,pescador,841,0,1
video_54,pescador,861,0,1
video_54,pescador,881,0,1
video_54,pescador,901,0,1
video_54,pescador,921,0,1
video_54,pescador,1241,0,1
video_54,pescador,1261,0,1
video_54,pescador,1281,0,1
video_54,pescador,1301,0,1
video_54,pescador,1321,0,1
video_54,pescador,1341,0,1
video_54,pescador,1361,0,1
video_54,pescador,1381,0,1
video_54,pescador,1401,0,1
video_54,pescador,1421,0,1
video_54,pescador,1441,0,1
video_54,pescador,1461,0,1
video_54,pescador,1481,0,1
video_54,pescador,1501,0,1
video_54,pescador,1521,0,1
video_54,pescador,1541,0,1
video_54,pescador,1561,0,1
video_54,pescador,1581,0,1
video_54,pescador,1601,0,1
video_54,pescador,1621,0,1
video_54,pescador,1641,0,1
video_54,pescador,1661,0,1
video_54,pescador,1681,0,1
video_54,pescador,1701,0,1
video_54,pescador,1721,0,1
video_54,pescador,1741,0,1
video_54,pescador,1761,0,1
video_54,pescador,1781,0,1
video_54,pescador,1801,0,1
video_54,pescador,1821,0,1
video_54,pescador,1841,0,1
video_54,pescador,1861,0,1
video_54,pescador,1881,0,1
video_54,pescador,1901,0,1
video_54,pescador,1921,0,1
video_54,pescador,1941,0,1
video_54,pescador,1961,0,1
video_54,pescador,1981,0,1
video_54,pescador,2361,0,1
video_54,pescador,2381,0,1
video_54,pescador,2401,0,1
video_54,pescador,2421,0,1
video_54,pescador,2441,0,1
video_54,pescador,2461,0,1
video_54,pescador,2481,0,1
video_54,pescador,2501,0,1
video_54,pescador,2521,0,1
video_54,pescador,2541,0,1
video_54,pescador,2561,0,1
video_54,pescador,2581,0,1
video_54,pescador,2601,0,1
video_54,pescador,2621,0,1
video_54,pescador,2641,0,1
video_54,pescador,2661,0,1
video_54,pescador,2681,0,1
video_54,pescador,2701,0,1
video_54,pescador,2721,0,1
video_54,pescador,2741,0,1
video_54,pescador,2761,0,1
video_54,pescador,2781,0,1
video_54,pescador,2801,0,1
video_54,pescador,2821,0,1
video_54,pescador,2841,0,1
video_54,pescador,2861,0,1
video_54,pescador,2881,0,1
video_54,pescador,2901,0,1
video_54,pescador,2921,0,1
video_54,pescador,2941,0,1
video_54,pescador,2961,0,1
video_54,pescador,2981,0,1
video_54,pescador,3001,0,1
video_54,pescador,3021,0,1
video_54,pescador,3041,0,1
video_54,pescador,3061,0,1
video_54,pescador,3081,0,1
video_54,pescador,3101,0,1
video_54,pescador,3121,0,1
video_54,pescador,3141,0,1
video_54,pescador,3161,0,1
video_54,pescador,3181,0,1
video_54,pescador,3201,0,1
video_54,pescador,3221,0,1
video_54,pescador,3241,0,1
video_54,pescador,3261,0,1
video_54,pescador,3281,0,1
video_54,pescador,3301,0,1
video_54,pescador,3321,0,1
video_54,pescador,3341,0,1
video_54,pescador,3361,0,1
video_55,pescador,211,1,0
video_55,pescador,241,1,1
video_55,pescador,271,1,1
video_55,pescador,301,1,1
video_55,pescador,331,1,1
video_55,pescador,361,1,1
video_55,pescador,391,1,1
video_55,pescador,421,1,1
video_55,pescador,451,1,1
video_55,pescador,481,1,1
video_55,pescador,511,1,1
video_55,pescador,541,1,1
video_55,pescador,571,1,1
video_55,pescador,601,1,1
video_55,pescador,631,1,1
video_55,pescador,661,1,1
video_55,pescador,691,1,1
video_55,pescador,721,1,1
video_55,pescador,751,1,1
video_55,pescador,781,1,1
video_55,pescador,811,1,1
video_55,pescador,841,1,1
video_55,pescador,871,1,1
video_55,pescador,901,1,1
video_55,pescador,931,1,1
video_55,pescador,961,1,1
video_55,pescador,991,0,1
video_55,pescador,1021,0,1
video_55,pescador,1921,1,1
video_55,pescador,1951,1,1
video_55,pescador,1981,0,1
video_55,pescador,2011,0,1
video_55,pescador,2311,0,1
video_55,pescador,2341,0,1
video_55,pescador,2371,0,1
video_55,pescador,2401,0,1
video_55,pescador,2431,0,1
video_55,pescador,2461,0,1
video_55,pescador,2491,0,1
video_55,pescador,2521,0,1
video_55,pescador,2551,0,1
video_65,ventana,61,0,1
video_65,ventana,121,0,1
video_65,ventana,661,0,1
video_65,ventana,721,0,1
video_65,ventana,781,0,1
video_65,ventana,961,0,1
video_65,ventana,1021,0,1
video_65,ventana,1081,1,1
video_65,ventana,1141,0,1
video_65,ventana,1201,0,1
video_65,ventana,1261,0,1
video_65,ventana,1321,0,1
video_65,ventana,1381,0,1
video_65,ventana,1441,1,1
video_65,ventana,1501,1,0
video_65,ventana,2461,1,1
video_65,ventana,2521,1,1
video_65,ventana,2641,0,1
video_65,ventana,2701,0,1
video_65,ventana,2761,0,1
video_65,ventana,3241,0,1
video_65,ventana,3301,0,1
video_65,ventana,3361,1,1
video_65,ventana,3421,0,1
video_65,ventana,3721,0,1
video_65,ventana,3781,0,1
video_65,ventana,3841,0,1
video_65,ventana,3901,0,1
video_65,ventana,4261,0,1
video_65,ventana,4321,1,0
video_65,ventana,4441,0,1
video_65,ventana,4681,1,1
video_65,ventana,4741,0,1
video_65,ventana,4981,0,1
video_65,ventana,5041,1,1
video_65,ventana,5101,0,1
video_65,ventana,5221,0,1
video_65,ventana,5281,0,1
video_65,ventana,5341,0,1
video_65,ventana,5401,1,1
video_65,ventana,5461,1,0
